,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
8,육성회비,matziplist,웨이팅해서 먹을 맛인가. 육회에서 나는 냄시... 그리고 바 자리 앉으면 심한 소잡내...? 라면 끓이느라 그 냄새같은데 토할뻔 ㅜㅠ,술모임 가성비좋은 시끌벅적한,육회,2020년 3월 14일,1
9,육성회비,Daeyoung Kim,육회 맛있어요 육회는 무조건 주문해야해요 ㅎ 주택가 가운데있어서 지나치기쉬우니간판 잘봐야해요 안은 어두워요 그래서 미남미녀 ㅎ,술모임 데이트 숨은맛집 시끌벅적한,육회,2019년 7월 3일,1
10,육성회비,CM,"전체적으로 깔끔한 분위기였고, 음식도 정갈하게 나와서 잘 먹고 갔습니당",저녁식사 술모임 혼술 숨은맛집 시끌벅적한 깔끔한,육사시미 육회 사골만두탕,2019년 7월 22일,1
11,육성회비,OwO,여기 너무 맛있고 분위기도 좋아요ㅠ 가성비도 짱짱! 조용하게 소주마시며 담소나누고 싶을때 가면 좋을것같아요~,,,2017년 2월 5일,1
12,육성회비,JongIk Chris Park,,,,2016년 9월 18일,1
13,육성회비,청량리고든,,,,2016년 8월 8일,1
0,도원,민스,안주가 맛있고 푸짐해서 만족하는 술집이었습니다. 제가 주문한 유린기는 고기가 듬뿍 들어가고 소스랑도 잘 어울렸습니다. 신선술집 도원은 도원만의 복숭아맛 술 부터 소주 등 술 종류가 다양한 편이었고 매장 내부가 어둑한데 분위기가 좋았습니다. 신선술집이라는 컨셉에 맞추어 인테리어가 빛나는 조명등이 설치되어 있어서 술 먹기에 좋은 조명과 분위기였습니다. 좌석은 단체석도 있고 룸처럼 분리된 좌석도 있었습니다. 화장실도 내부에 위치하고 있는데 깔끔하고 비치된 물품도 세심하게 챙겨져있습니다. 도원의 직원분들도 친절해서 다음에 또 갈 것 같습니다.,술모임 가성비좋은 대형룸,유린기,2023년 6월 5일,1
1,도원,lina22,도원 순대 맛있고 안주 전체적으로 깔끔해요. 젊은이들이 많아서 좀 시끌벅적합니다.,술모임 시끌벅적한,모듬순대(중) 미나리 새우전,3월 7일,1
2,도원,티라노민경,건대에 있는곳치고 맛도 좋고 개별룸에 가격도 합리적이였어요! 재방문의사 있습니다!,식사모임 저녁식사 술모임 가성비좋은 푸짐한 시끌벅적한 주차불가 개별룸,육전과 부추파절이 도원 버섯 샤브칼국수 과일화채 술국 녹차아이스크림과 꿀호떡 족살수육(중) 매콤막국수,3월 2일,1
3,도원,밍크랫,대학교 거리에 많이 있을 법한 술집. 무난무난한 느낌.,저녁식사 식사모임 술모임,메뉴판이미지참조,2023년 6월 11일,1
0,동해해물,Me,"진짜 오랜만에 와 이게 뭐지한 집. 일단 반찬이 좀 오래된 마른 느낌? 그리고 생 야채에 참기름 버무린 맛. 미역국은 비린내가 너무 심해서 입에 못넣겠음. 돈 아까워서 꾸역꾸역 먹으면서도 재료하나하나의 비린맛이 다 느껴지는데, 그냥 데쳐서 콩나물에 고춧가루, 물 넣고 버무린 느낌. 콩나물 마저 쓰고 비렸다. 콩나물은 가느다란 것이 찜용이 아닌 것 같음. 먹고 나오는데 입언이 너무 비려서 바로 사탕 사먹음... 좀 화가 난다..",저녁식사,해물찜,2020년 3월 30일,1
1,동해해물,미스터 달타냥,"양념맛보다 재료 본연의 맛에 충실한, 그래서 아재들이 좋아할만한 식당.  다코보고 일부러 찾아갔습니다.  주택가 한가운데 위치해있습니다. 주변에 다른 식당들은 안보이네요. 7시즘 방문했는데 이미 만석이었고, 조금 기다렸습니다.  다들 어떻게 알고 찾아오시는건지 궁금하네요.  해물찜이나 아구찜하면 맵고 자극적인 양념맛이 기본인데, 이곳은 그렇지 않습니다. 재료가 신선해서 그런지, 양념이 자극적이지 않고 깔끔합니다. 그래서 재료 본연의 맛이 잘 살아있습니다. 덕분에 과음 했습니다.😭  처음 먹었을때 해물찜 좀 별룬데?라고 생각하다가 먹을수록 보통의 식당에서 느껴보지 못한 차별화된 맛을 느꼈습니다.  아재들이 많이 찾는 이유가 바로 당일 공수하는 신선한 재료 때문이 아닐까 하는 생각이 들었습니다.  양념맛으로 해물찜을 드셨던 분들께 해물 본연의 맛을 잘 살린 이곳 해물찜을 추천합니다.  사장님은 친절하십니다. 식기는 좀 특이하네요. 일반 가정집에서 쓰일만한 식기를 식당에서 쓰시네요.  참고로 해물라면은 좀 별루입니다.ㅋ",실버푸드 저녁식사 식사모임 술모임 회식 숨은맛집 서민적인 시끌벅적한 지역주민이 찾는,해물찜,2020년 2월 14일,1
2,동해해물,Jeff,저녁 7시반에 다행히 예약을 하고 갔습니다. 수요미식회 나온 지 꽤 됐는데 자리가 꽉 차 있네요.  해물찜 중 을 먹은 소감. 해물이 싱싱한 편. 콩나물보다 해물이 더 많아서 먹을 게 많은 해물찜은 오랜만에 보는 듯.  좌식이고 공간이 아담합니다. 화장실이 밖에 있는 건 불편하고요. 동네 골목에 있기 때문에 찾아가는 게 낯설고 주차도 불편할 듯.  저녁 시간 한타임 지나니 손님들 다가고 가게 문 닫는 분위기이니 방문하시려면 이른 저녁만 가능.  재방문 의사 있어요.,저녁식사 모임 회식 남자끼리 시끌벅적한 아담한 서민적인 지역주민이 찾는 중년이상이많은 좌식,,2017년 8월 5일,1
3,동해해물,Tom Lee,처음먹어보는 가오리찜 비린내 전혀없고 홍어과라 그런지 약간 쿰쿰한 냄새는 나지만 살이 담백해서 술 안주로 그만 반찬도 전체적으로 깔끔하고 약간 싱거운편(그래서 전 좋았어요!) 해산물 재료 본연의 맛을 즐기시는분은 추천! 추운 겨울 가자미 먹으로 재방문 예약~,술모임 시끌벅적한 지역주민이 찾는,가오리찜,2019년 6월 29일,1
4,동해해물,kookoo,사장님께서 굉장히 성격이좋은시고 이것저것 반찬도 챙겨주시는모습이 너무나좋았습니다 가격대가 사실조금은 비싸지만 직접 반찬부터해서 사장님께서 다 만드시는거 보고 맛이 집에서 어머니가 해주는맛입니다^^,점심식사 숨은맛집,"복지리,아보카도명란볶음밥",2018년 12월 26일,1
5,동해해물,Vienna,마있어요. 사장님 친절하고 음식 솜씨 너무 좋아요. 가 볼만하네요! 해물은 너무 신선하고 지리탕은 깔끔해서 좋았어요.,저녁식사 서민적인 지역주민이찾는 무료주차,생대구탕,2022년 12월 1일,1
6,동해해물,호랭이시키,"지금까지 해물찜 하면 양념맛이 중요하다는 생각이었는데, 여긴 조금 색다른 느낌.  해물 자체의 맛을 더 살린 것 같다. 신선한 재료에 대한 자신감이 아닐까 싶다ㅎㅎ",저녁식사 식사모임 술모임 가족외식 숨은맛집,해물찜,2019년 11월 17일,1
7,동해해물,wenley,"사장님 친철하시고, 음식 또한 맛있다. 해물찜과 가자미찜이 유명한 듯. 그 두가지를 먹었는데, 해물찜 양념은 입에 착 감기는 조미료 맛이 없고 집에서 엄마가 해주는 그 칼칼하고 건강한 양념이다. 풍족한 해물은 덤. 가자미 찜은 양념없이 반건조 가자미를 정말 찐 건데. 담백한 맛이 일품이다. 재방문 의사 100%",점심식사 저녁식사 모임 회식 가족외식 아담한 깔끔한 가성비좋은 서민적인 지역주민이 찾는 좌식,,2017년 9월 17일,1
8,동해해물,림림,음식 해물이 없어요 뭔가 콩나물로만 채워져있고요 조개 몇개만있고 더 먹고싶어도 다른메뉴도 실망할까봐 해물찜만 먹고나왔어요 정말 실망입니다,저녁식사 조용한 아담한,,2017년 9월 23일,1
9,동해해물,Hak H Lee,,점심식사 저녁식사 회식 시끌벅적한 가성비좋은 서민적인 오래된집 지역주민이 찾는 중년이상이많은 좌식,,2017년 8월 27일,1
0,뉴웨이브서울,햄스타올,언니랑 같이 방문했는데 맛있게 먹었어용 뇨끼는 처음 먹어봤는데 이런 맛이었다니!! 굿굿. 부라타토마토는 죤맛. 가게도 깔끔하고 오렌지로 포인트 되는 부분들이 있어서 좋았어요. 기념일에 가기 좋을듯,점심식사 캐주얼한 깔끔한,블루치즈크림뇨끼 부라타토마토 뉴웨서피자,3월 24일,1
1,뉴웨이브서울,kms0303,저녁은 이용시간 2시간 미리 예약하고 가는게 편하다 뇨끼는 부드럽고 감자 맛이 강했고 맛있었다 피자는 모짜렐라 치즈가 짭짤했고 파스타류도 맛있었다,데이트 술모임 예쁜,블루치즈크림뇨끼,1월 21일,1
2,뉴웨이브서울,bibi,건대입구역 골목에 위치한 분위기 좋은 와인바 깔끔하고 조용해서 와인 즐기기 좋은 장소입니다 음식들도 다 맛있고 와인 종류들도 많고 사장님이 넘 친절하셔서 기분 좋아지는곳이에요!,술모임 데이트 기념일 격식있는 조용한 깔끔한,라구라자냐 육회타르타르 이즈니버터떡볶이 Salad,2023년 5월 12일,1
3,뉴웨이브서울,오이시쿠루메론빵,"골목안에 숨은 분위기 맛집. 인테리어가 넘 예쁘고 사장님이 친절하셨어요. 음식도 다 맛있었고, 와인과의 조합이 좋았어요.",저녁식사 식사모임 데이트 기념일 숨은맛집 조용한 예쁜 깔끔한,가지 아라비아타 Gnocchi(뇨끼) 떡볶이,2023년 5월 31일,1
4,뉴웨이브서울,구파,음식 정말 맛있었고 분위기도 좋음 사장님의 서비스마저 완벽했던곳,저녁식사 술모임 회식 데이트 기념일 가족외식 숨은맛집,가지아라비아따 스테이크 라자냐,2022년 11월 25일,1
0,중독족발,초초냥이,"- 전형적인 대학가 학생들 끌어모으기용 가게인 느낌. 고기는 퍼석하며 가격도 그냥그렇고, 불맛이라는 점으러 양념떡칠... 정작 기본 족발은 냄새에 정말 실망한 가게.  - 특히 불족은 훈연향 시즈닝을 썼는지 인공적인 훈제향이 나고, 캡사이신 소스로 버무렸는지 저렴한 매운맛.",술모임,불족+족발 반반,2019년 11월 28일,1
1,중독족발,이구아날,오랜만에 먹은 족발인데 생각보다 너무 맛있었음! 쫄깃하고 양념도 맛있었다 추천,점심식사 저녁식사 식사모임 술모임 회식 데이트 숨은맛집 캐주얼한 푸짐한 시끌벅적한 지역주민이찾는,왕족 대 사이즈,2023년 5월 25일,1
2,중독족발,erica,족발 진짜 좋아하는데 여기 족발 진짜 최고임 깐풍족발은 불맛 쩔고 일반 족발도 쫄깃쫄깃 담백하니 맛있고 족발 좋아하면 무조건 가야됨 두 번 가야됨 백번 가야됨 직원분들도 전부 엄청 친절하고 가격대비 양도 많고 그냥 최고됨,저녁식사 식사모임 술모임 회식 가족외식 건대 맛집 건대 족발 서민적인 가성비좋은 시끌벅적한 지역주민이 찾는,깐풍족발 일반족발,2018년 7월 3일,1
0,멘쇼,혜또먹,혼밥 하기 좋아요 주문하고 기다리면 차례가 될 때 불러 주세요 츠케멘도 맛있고 조용하고 좋았습니다,점심식사 저녁식사 혼밥 기념일 숨은맛집 격식있는 조용한 이국적/이색적 주차불가,츠케멘R(並盛り）,2월 2일,1
1,멘쇼,Aiden,"건대입구역에서 10~15분 정도 거리에 위치한 츠케멘 가게입니다.  츠케멘L에 차슈를 추가해서 먹었는데, 맛 자체는 고기랑 이것저것 들어간 된장국(?)에 통통한 면을 적셔서 먹는 느낌이었습니다.  츠케멘을 처음 먹어봐서 맛 표현이 다소 이상할 수 있지만, 저는 괜찮게 먹었습니다. 다만 간이 센 편이어서, 평소에 간을 약하게 해서 먹는 분들에게는 많이 짤 수도 있을 것 같았습니다.  같이간 지인은 츠케멘 매운맛을 먹었는데, 한 입 먹어보니 진라면 매운맛보다 덜 매웠습니다. 매운맛이 끝에 살짝 올라오는데, 저는 매운맛이 오리지널보다 더 맛있었습니다.  가게는 바 테이블로 이루어져 있는데, 가게 공간이 협소해서 점심시간대에는 항상 웨이팅이 있는 것 같았습니다.  웨이팅 할 때에는 가게 안에 위치한 포스기로 미리 주문을 해야 하니, 방문하실 분들은 참고하시면 좋을 것 같아요.",점심식사 저녁식사 혼밥 데이트 숨은맛집 캐주얼한 깔끔한 이국적/이색적 지역주민이찾는,츠케멘L(中盛り） 차슈(チャーシュー),2023년 2월 23일,1
2,멘쇼,Fraise,츠케멘을 전문으로 하는 집에서 먹어본 건 처음이네요. 양도 적당하고 면발이 쫄깃한 게 좋습니다. 국물에 고기도 적당히 들어가 있어 좋네요. 다만 국물이 조금 짜단 생각이 들었습니다. 그래도 옆에 육수가 있어 짠맛을 어느 정도 중화해주네요. 혼밥하기 좋은 듯 합니다. 잘 먹었어요.,배달 점심식사 저녁식사 식사모임 혼밥 데이트 기념일 숨은맛집 서민적인 푸짐한 깔끔한 이국적/이색적,츠케멘R 차슈,2021년 9월 10일,1
3,멘쇼,urbanflow,건대 화양초등학교 앞에 위치한 멘쇼. 쯔케멘이 먹고 싶어 방문 하게된 곳. 기대를 너무 많이 해서 그런지 제 입맛에는 부족하다고 느꼈습니다. 주문방식은 키오스크 주문이고 가게 인테리어도 딱 일본에서 봐오던 라멘집 인테리어라 여행온 기분같아 좋았습니다. 가게앞 주차는 안되고 근처 화양공영주차장 이용하시면 됩니다.,저녁식사 깔끔한 이국적/이색적,쯔케멘,2021년 5월 26일,1
4,멘쇼,clim,건대 뒷골목에 있는 츠케멘 식당입니다. 메뉴 하나에만 집중해서 퀄리티가 나쁘지 않습니다. 바 테이블로만 이루어져있어 3명 이상이 가면 좀 불편할 수는 있어요. 면과 국물은 따로 나와서 조금씩 넣어먹고 취향에 따라 소스를 곁들여 먹으면 됩니다.,점심식사 저녁식사 혼밥 혼술 데이트 숨은맛집 캐주얼한 이국적/이색적 지역주민이찾는,츠케멘 생맥주,2022년 7월 2일,1
5,멘쇼,안사너,처음에 오픈때 갔었는데요. 그 땐 좀 실망이었습니다. 근데 오늘 먹어볼 일이 있어 가보았는데 맛이 많이 좋아졌더라구요? 적절히 짠 맛도 좋았고 면도 적절한 쫄깃함과 식감이 좋았습니다.,점심식사 저녁식사 이국적/이색적,츠케멘,2018년 5월 10일,1
6,멘쇼,오잉,츠케멘 처음 접하는 사람들에겐 추천하고 싶지 않아요 완전일본식이라 짜거든요 근데 면은 맛있음,혼밥 데이트 조용한 이국적/이색적 주차불가,매운츠케멘,2021년 9월 1일,1
7,멘쇼,보링,한국인 입맛에는 매운맛이 더 잘맞는거같아요 양도 많습니다,점심식사 조용한 이국적/이색적 주차불가,매운맛 츠케멘R(辛い 並盛り),2월 5일,1
8,멘쇼,이름이별명,호불호타는 맛인데 저는 좋았어요 일본특유의 맛입니다 짭조롬해요,혼밥 가성비좋은 이국적/이색적,츠케멘,2021년 8월 21일,1
9,멘쇼,티벳여우,"화양 초등학교 정문에 위치하고 있는 츠케멘 전문점인 멘쇼입니다.  가게규모는 10석 정도로 상당히 작은 편이며 주문은 무인주문기로 받는 시스템입니다. 이와 더불어 전좌석이 바 형식으로 되어있기 때문에 종업원들은 홀 서비스가 아닌 음식에 더 집중할 수 있는 구조입니다.  츠케멘은 차갑고 쫄깃한 면을 미소 베이스의 짭조롬한 국물에 적셔먹는 식인데, 좀 생소하긴 하지만 맛있습니다. 같이 나오는 차슈와 반숙달걀도 훌륭합니다.  이런 종류의 면요리가 있다는 식의 경험을 하고 싶으신 분이라면 아마 만족하실 겁니다.  가게 자체의 주차장은 없습니다.",점심식사 캐주얼한 깔끔한,츠케멘,2018년 11월 6일,1
10,멘쇼,hanaruts,한국에서 먹은 츠케멘중에 이렇게 맛있는 곳은 거의 발견한적이 없다.,아침식사 점심식사 혼밥 숨은맛집 캐주얼한 깔끔한,츠케멘,2019년 9월 15일,1
11,멘쇼,아오지,생소한 츠케멘 전문점. 사람이 많고 자리가 좁다. 츠케멘이 궁금하면 먹어볼만 하다.,저녁식사 혼밥,츠케멘L+차슈,2022년 7월 26일,1
12,멘쇼,Jinyoung Allen Kim,,저녁식사 파인다이닝 혼밥 혼밥 남자끼리 여자끼리 조용한 아담한 깔끔한 모던한 이국적/이색적 숨은맛집 젊은사람이많은 현장대기필요,,2017년 9월 23일,1
0,원조남원추어탕,PAEK,광진구 화양동에서 나름 오랜기간 추어탕으로 이미 오랜 명성을 이어가고 있는 원조남원추어탕을 오래간만에 찾았다. 몇년전에 내부수리를 끝내서 아주 깔끔한 인테리어로 단장되어 훨 넓어보인다. 곱게 간 미꾸라지와 푸짐한 우거지와 함께 보신의 의미를 담은 추어탕은 걸죽하면서도 여전히 구수함을 입안가득 선사해준다. 튀김은 반접시지만 셋이 먹어도 절대 적지 않은 양이며 바삭바삭 고소고소 미꾸라지튀김만의 풍미를 준다. 이곳 역시 추어탕 맛집으로 인정하는 곳~!,점심식사 저녁식사 식사모임 혼밥 데이트 가족외식 캐주얼한 푸짐한 시끌벅적한 깔끔한 지역주민이찾는 무료주차,추어탕 미꾸라지튀김 반접시,2021년 5월 23일,1
1,원조남원추어탕,달콩선생,일단 주차. 무료발렛주차입니다(ㅋㅋ) 겉절이와 깍두기 모두 담그신다고 여러 테이블에서 더 달라고 해요. 그리고 밥이 가마솥 누룽지밥인데 추어탕 다 먹고나서 먹으면 개운하고 깨끗하게 마무리하는 느낌입니다. 24시간이라 추석 명절인데도 불구하고 요리 딱 끝내고 가서 할머니와 맛나게 먹고 왔네요.,저녁식사 가족외식 서민적인 가성비좋은 푸짐한 깔끔한 무료주차 발렛주차 24시간영업,본가추어탕,2019년 9월 12일,1
2,원조남원추어탕,Inwoo Yeo,정갈하고 깔끔하다. 특히 추어튀김이 별미다. 밑반찬도 가짓수 맛이 좋다. 어두운 가게 분위기가 단점이라면 단점,점심식사 저녁식사 식사모임 술모임 가족외식 서민적인 무료주차,추어탕 추어튀김,2018년 2월 21일,1
3,원조남원추어탕,센플,"성동구에 있는 남원추어탕집, 오랜 역사를 가진 맛집으로 추어탕으로는 넘버원",점심식사 서민적인 무료주차,추어탕,2021년 11월 17일,1
4,원조남원추어탕,shin,앉아서 먹을수있는 룸이 있어서 편했어요 음식맛도 좋았습니다~,아침식사 점심식사 저녁식사 가족외식 서민적인 지역주민이 찾는,추어탕 돈까스,2019년 9월 4일,1
0,아오스 요거트,초초냥이,"- 의외의 장소에 있는 요거트 가게. 생각보다 잘 안보이고, 내부는 넓습니다!  - 요거트라해서 흐르는 형태의 기성 유제품을 생각했으나 꾸덕한 크림치즈 형태의 요거트가 나옵니다.  - 여러 토핑이 세팅된 메뉴들이 있고, 그외 개인적으로 커스텀해먹을 수 있습니다.  - 호그와트 펌킨 파이 : 요거트 + 바나나 + 그레놀라 + 단호박. 토핑에 비해 요거트가 적은 R 사이즈. 다음이는 커스텀해서 제 취향대로 먹을 것 같습니다.  - 나무 그릇과 나무 스푼에 나오고 양은 생각보다 괜찮은 편. 큰 사이즈는 다이어트용 식사 대용으로 먹을 수 있을 듯한 느낌.",다이어트식단 실버푸드 데이트 간식 숨은맛집 이국적/이색적,호그와트 펌킨 파이,2020년 8월 22일,1
1,아오스 요거트,따라,메뉴가 다양하고 맛있어서 자주 갈 것 같아요 좋습니다 다음에 또 가고싶어요,실버푸드 저녁식사 캐주얼한 푸짐한,콩쥐팥쥐 레옹,2023년 8월 4일,1
2,아오스 요거트,threeblock,커피를 마시기 힘들다면 간식으로 가기 좋은 곳입니다 생각보다 매장이 넓은데 좌석 간 거리가 멀어서 자리는 적당합니다 양이 많은 건 아닙니다 식사대용으로는 불가능한 양이고 딱 간식용입니다 맛은 나쁘지 않았는데 너무 달달했네요 요거트 말고도 카페 메뉴가 있습니다,혼카페 간식 캐주얼한 조용한,그릭요거트,2020년 4월 7일,1
3,아오스 요거트,mana508,엄마가 지병이 있으셔서 시골가는길에 드시라고 포장해드린 그릭요거트. 토핑들이 꽤나 달지만 입맛에 맞게 커스텀이 가능해서 좋음. 그런데 기본 요거트양이 너무 적음...주차불가임.,다이어트식단 실버푸드 간식 캐주얼한 예쁜,오차드가든 싱가폴카야 비포선셋,2022년 10월 17일,1
4,아오스 요거트,뿡빵,토핑이 과일 외에 떡 카스테라 등 다양하다. 과일토핑 질린 사람들에게 좋을듯. 녹차요거트 베이스는 좀 퍽퍽한 편이다. 맛있는데 목마름.,아침식사 점심식사 저녁식사 캐주얼한,슬리데린 쫀떡카롱,2020년 4월 1일,1
5,아오스 요거트,지워,단 맛이 많이 나지 않는 꾸덕요거트 맛집입니다 종류가 다양해서 좋아요~,차모임 데이트 간식 조용한 예쁜 깔끔한 주차불가,리틀포레스트 비포선셋,2022년 6월 2일,1
6,아오스 요거트,슈슈,그릭 요거트 종류도 다양하고 맛있어요 좌석도 꽤 많아요,다이어트식단 캐주얼한,요거트,2022년 5월 29일,1
0,와플대학 건대캠퍼스점,맛집탐험가,와플 바삭하니 넘 맛있어요 아이스크림 와플 양도 많고 가성비 좋아요,점심식사 간식 데이트 혼밥 차모임 서민적인 캐주얼한 가성비좋은 시끌벅적한 지역주민이찾는 푸짐한,초코범벅 와플,2023년 10월 26일,1
1,와플대학 건대캠퍼스점,똥꼬양이,와플대학 처음 먹어보는데 너무 맛있네요! 딸기매니아로써 매우 만족스러운 와플이었습니다. 누텔라가 들어가서 너무 달지 않을까 걱정했는데 딱! 좋았어요. 하나로는 아쉬울거 같아서 애플시나몬도 추가로 시켰는데 둘이 먹기 딱 좋네요. 애플시나몬은 정석 와플맛이라고 보면 돼요. 이것도 맛있었는데 다음에는 딸기듬뿍와플을 먹어보고싶네요. 와플에 복숭아아이스티 강추합니다. 약간 느끼할 수 있는 걸 아이스키가 잡아주네요ㅎㅎ,데이트 간식 서민적인 캐주얼한 가성비좋은 지역주민이찾는,딸기누텔라와플 애플시나몬와플 복숭아아이스티,2021년 11월 30일,1
2,와플대학 건대캠퍼스점,라보보라,너무맛있어요!!! 가성비짱 두개 먹고싶은데 돼지될까뵈 참았어여ㅠㅠ,혼카페 서민적인 캐주얼한 가성비좋은 지역주민이찾는,애플시나몬,2023년 5월 13일,1
3,와플대학 건대캠퍼스점,리뷰왕,가성비 좋은 오리지널 와플 먹으러 서울숲에서부터 걸어왔어요,간식 서민적인,애플시나몬 젤라또,2023년 5월 13일,1
4,와플대학 건대캠퍼스점,Patterson,와플대학의 딸기 누텔라 와플을 먹었습니다! 사이드로 있는 기본 바닐라 와플도 참 맛있어요~ 와플 대학은 간식으로 가성비가 참 만족스럽습니다:),간식 서민적인 캐주얼한 가성비좋은 깔끔한 지역주민이찾는,딸기누텔라와플,2022년 3월 28일,1
5,와플대학 건대캠퍼스점,웅앵,건대입구역 부근에 위치한 와플대학입니다 내부는 좁고 주문은 키오스크입니다 맛은 타지점에 비해 아쉬워요,아이동반 혼카페 혼밥 간식 가성비좋은,애플시나몬와플 베이비치노,2022년 6월 2일,1
6,와플대학 건대캠퍼스점,피그,고구마호두맛을 먹었는데 대박 전 와플대학 그다지 좋아하는 편은 아닌데 이맛 추천,간식 숨은맛집 배달,고구마 사과시나몬,2021년 7월 14일,1
7,와플대학 건대캠퍼스점,일지,와플땡길때마다 찾아먹는데 누텔라나 애플시나몬같은 기본적인 맛이 젤 맛있음,간식 캐주얼한 가성비좋은 푸짐한,애플시나몬와플 누텔라와플,2021년 5월 17일,1
8,와플대학 건대캠퍼스점,엑셀뷰어,한국식 와플 땡길때 가는곳 바삭하고 맛있음 아이스크림도 넣는거 가능,간식 캐주얼한 가성비좋은 깔끔한,와플,2019년 8월 15일,1
9,와플대학 건대캠퍼스점,룰루,와플 대학 간식으로 먹기 좋아요. 크림 와플은 기본이지만 맛있어요,간식 서민적인 캐주얼한 배달,애플시나몬 바나나누텔라 치즈크림,2021년 10월 4일,1
10,와플대학 건대캠퍼스점,뷔뷔뷩,바나나누텔라와플 맛있어요! 단+단 조합이라 달달 해서 맛있어요,데이트 간식,바나나누텔라,2020년 11월 9일,1
11,와플대학 건대캠퍼스점,슈가링캔디,초코젤라또 맛있어요!! 다음에 또 먹을듯 와플이 얇아서 좋음,아이동반 간식 서민적인 캐주얼한 지역주민이찾는,초코젤라또 딸기케이크 망고젤라또,2022년 3월 18일,1
12,와플대학 건대캠퍼스점,sa,크림젤라또아이스크림와플 짱이에요 진짜 ㅠㅠ 너무 맛있습니당,간식,크림젤라또와플,2019년 11월 16일,1
0,신사소곱창 건대점,냥냥꾸,신사소곱창 건대맛집으로 이미 유명하고 양도 많고 맛있어서 종종 와요😆 평일에 가면 서비스로 간과 천엽도 주시고 소곱창 맛집입니당 너무 고소하고 냄새도 안 나서 좋아요!!,저녁식사 서민적인,모듬곱창 220g,3월 13일,1
1,신사소곱창 건대점,bibi,건대에서 맛있는 소곱창집! 진짜 맛있고 쫄깃쫄깃해요 다 먹고 볶음밥 까지 먹는건 국룰,저녁식사 술모임 시끌벅적한,볶음밥 모듬곱창 230g 소곱창 230g,2023년 4월 16일,1
2,신사소곱창 건대점,이글루,1.곱이 탱글탱글하고 고소함 2.소곱창치고는 가격이 아주 합리적임 3.주말에는 간과 천엽을 팔지않음 4.약간의 웨이팅 있을수 있음,저녁식사 서민적인 가성비좋은,모듬,2021년 11월 12일,1
3,신사소곱창 건대점,콩알,보통 웨이팅 있음 체인점이라 어딜가나 기본이상의 맛 재방문의사 있음,저녁식사 가족외식 캐주얼한 시끌벅적한,모듬곱창,2020년 3월 22일,1
4,신사소곱창 건대점,ghkd2,음식 맛은 괜찮았지만 이것저것 안 되는게 많네요. 아쉬웠습니다.,식사모임 술모임 시끌벅적한,소곱창 소막창 소대창,2020년 7월 21일,1
5,신사소곱창 건대점,멍소리,"일단 이곳의 사이드 메뉴인 떡 맛있습니다 겉은 바삭하구 속은 말랑 ''내가 치즈를 먹은 건가'' 라는 착 각마저 들게하죠. 그리구 간천엽 무한리필. 저는 간천엽 안주는 곱창집은 안갑니다. 신선해야 하는 곱창인데 간천엽은 매일 축산시장에 가야 하는거니 신선한 곱창을 위한 저만의 척도인데 두번리필까지는 괜찮은데 세번째는 간이 쓰더라구요 저만 그런지 알았는데 여친도 뒷맛이 쓰다고 그래서 아쉬웠어요. 저는 간때문에 곱창집 가거든요. 그리고 저는 한우곱창 1인, 한우막창 1 인분 먹었는데 너무기름져서 둘다 대창먹는 줄알았어요. 그램수를 맞추기우해 겉에 기름제거를 안한 느낌. 막창은 쫄깃한 맛은 없고 그냥 기름덩어리 먹는 느낌이었습니다. 볶음밥도 먹었는데 맛있었어요. 특이하고요. 곱창 이곳 저공 많이 먹고 다니는데 이 곳에서 맛있었던건 사이드 메뉴인 떡과 볶음밥, 서비스로 주는 음료수 정도 였습니다. 저는 다시는 가지 않을 것같아요. 어짜피 맛집은 개인취향이니까요",,,2016년 7월 30일,1
6,신사소곱창 건대점,미식파이터,건대입구역 주변에서 이곳이 곱창 퀄리티가 가장 좋다고 느낍니다. 죽염가루를 뿌려주는 것이 독특합니다.,저녁식사 식사모임 술모임 가족외식 숨은맛집 서민적인 시끌벅적한 지역주민이 찾는,소곱창 모듬,2018년 10월 2일,1
7,신사소곱창 건대점,밍쭌이,다른지점 갔다가 맛있어서 또갔어요 역시나 맛있네용 감자떡사리최고!!!,저녁식사 서민적인 시끌벅적한,대창모둠 감자떡사리,2020년 3월 16일,1
8,신사소곱창 건대점,뇸뇸뇸,공간이 협소하지만 소곱창을 이가격에 먹을수있다는것이 큰 장점인듯!,저녁식사 술모임 서민적인 가성비좋은,소곱창,2017년 5월 30일,1
9,신사소곱창 건대점,knave,,,,2016년 7월 8일,1
10,신사소곱창 건대점,홍정표,,,,2016년 7월 6일,1
0,요비,장지우,건대에서 이자카야 찾는다면! 너무 시끄럽지도 조용하지도 않은 곳 찾눈다면 요비,술모임 숨은맛집,2인사시미 핫닭껍질튀김,2023년 11월 1일,1
