,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
2,카페 걈,구마누나,직원분들이 너무 친절하셔요 테이블이 넓어서 공부 하기도 좋아요,혼카페 데이트 간식 캐주얼한 조용한,초코케이크 아메리카노,2022년 7월 2일,1
0,투썸플레이스 건대입구점,Noblesse Oblige,"건대입구 cgv에 위치한 투썸플레이스이며, 영화관과 같이있는 카페라, 아메리카노 맛도 조금 떨어지고, 공간도 너무 작게 배치되어있다!!! 다른 영화관보다도 더 협소한거 같다!!!",혼카페 조용한,아메리카노,2022년 3월 2일,1
1,투썸플레이스 건대입구점,우유,떠먹는 티라미스케이크가 너무 먹고싶은데 없어서 실망할뻔 했는데 끄내줌,간식 조용한 시끌벅적한,티라미스케이크 허니레몬티 고구마라떼,2018년 1월 23일,1
0,이디야커피 건대후문점,livefortooday,맨날 먹던 음료수인데 변함 없이 맛있고 내부 인테리어도 좋았어요!!,차모임 캐주얼한,버블크림밀크티,2022년 6월 8일,1
1,이디야커피 건대후문점,봉구아줌마,분위기 조용하고 넓고 좋아요.커피맛은 다 아는맛입니다.,차모임 조용한 깔끔한,아메리카노,2022년 6월 8일,1
2,이디야커피 건대후문점,베토맘,사람이 굉장히 많습니다! 음료 빨리 나와요!위치 굿굿.,혼카페 캐주얼한,밀크티,2019년 8월 16일,1
0,그리네,여나요,"카페 크기가 컸으며 층마다 다른느낌이였고, 분위기가 조용해서 좋았습니다.",차모임 혼카페 데이트 캐주얼한 예쁜 깔끔한 주차불가,초코쉐이크 돼지바라떼,2022년 9월 11일,1
0,던킨 건대입구역점-1층,온아,"새로생긴 곳이라 매장 깔끔하고 도넛 종류도 많아요! 샐러드, 샌드위치, 핫샌드위치같은 것도 있어서 간단히 식사하기에도 좋습니다ㅎㅎ",아이동반 아침식사 차모임 혼카페 혼밥 간식 캐주얼한 예쁜 깔끔한,아이스아메리카노 베이컨에그잉글리쉬머핀 허니후맅니 허니후리터,2022년 6월 9일,1
1,던킨 건대입구역점-1층,코코리,"건대역 바로 앞에 크게 있는 매장으로, 매장이 넓고 깔끔해요",혼카페 간식 캐주얼한,블루베리 베이글,2022년 9월 8일,1
0,빽다방 건대역화양점,웅앵,건대입구역 먹자골목 지나면 있는 빽다방입니다 내부좁은데 테이블이 몇개있어요 주문은 키오스크입니다 사장님 친절하신데 음료맛은 다른지점에 비해 맛이 좀...,차모임 혼카페 가성비좋은 지역주민이찾는,아샷추,2022년 6월 2일,1
1,빽다방 건대역화양점,봉구아줌마,더운날씨에 아이스아메리카노 정말 시원했어요.직원들 친절하네요.,데이트 캐주얼한,아이스아메리카노,2022년 9월 18일,1
0,서울230,먹탐방,가게 분위기가 정말 좋았고 인테리어도 독특해서 데이트 코스로 추천합니다! 카페 겸 술집이라서 언제 가든 좋을 것 같아요! 시그니처 메뉴들도 비싸지 않고 가성비 좋은 건대의 숨은 술집입니다!,술모임 저녁식사 회식 기념일 데이트 숨은맛집 가성비좋은 예쁜 깔끔한 캐주얼한,토마토 해산물 스튜 & 바게트,2월 7일,1
0,모지니,일지,인테리어 깔끔하고 분위기 굿 무엇보다 크로플 진짜 맛있음 커피가격도 저렴해서 좋아요,점심식사 차모임 혼카페 기념일 간식 숨은맛집 캐주얼한 조용한 예쁜 깔끔한 경관/야경이좋은 지역주민이찾는,아이스크림 크로플 아이스 아메리카노,2021년 5월 9일,1
0,탐앤탐스 탐스커버리 광진화양점,해맥,무난한 건대 카페입니다 직원분 친절하셨고 음료도 맛있게 마셨어요,아이동반 차모임 혼카페 간식 캐주얼한 깔끔한,허니자몽얼그레이 캐모마일티,2023년 11월 24일,1
0,초초하우스,윤또뜨,"생크림 + 크림치즈여서인지 보통의 크림치즈보다 부드럽게 술술 넘어갔다. 10분만에 둘이서 케이크 다먹었다. 케이크도 맛있고, 사장님이 너무 친절하셔서 다음 기념일에 또 이용하고싶다.",데이트 기념일 가성비좋은 예쁜 깔끔한,토이박스(도시락케이크),2월 4일,1
0,TAKEN COFFEE,안사너,가격이 전체적으로 싸지만 음료 대부분이 맛있다는 느낌은 못받았고 무엇보다 커피의 탄맛이 너무 심해 마시다 남겼습니다.,차모임 캐주얼한 가성비좋은,아메리카노,2018년 9월 10일,1
1,TAKEN COFFEE,박병훈,,디저트 아담한,,2017년 10월 28일,1
0,퍼비커피,을지로직장인,새로생겨서 작고 아담하지만 깔끔 커피 볶는 향이 고소하게 나고 시그니처 커피 맛나요,간식,플랫화이트,2023년 2월 28일,1
0,언필드,euzz,"🍀한줄평: 디저트도 맛있고 커피맛도 좋았습니다.  푸딩도 부드럽고 조화로웠고, 소스는 달큰 쌉쌀한맛이에요. 자몽허니블랙티는 생각했던 맛은 아니였어요ㅠㅠ 자몽티에 가깝다고 보시면 될거같습니다! 자리는 많은 편은 아니고 테이블 5~6개 입니다!",데이트 간식 캐주얼한 깔끔한,자몽허니블랙티 농후푸딩 아메리카노,3월 5일,1
1,언필드,예빵빵뿡빵,건대에서 힙한 카페 찾으신다면 언필드로 ! 옥수수바스크치즈케이크도 맛있어서 다음엔 밀크티바스크케이크로 먹어보고 싶어요,간식 이국적/이색적,옥수수 바스크 치즈케이크,2월 6일,1
0,엑스엑스커피메이커 건국대점,호리호리얍,남자 알바생분 인사 잘하시고 친절하세요. 샷추가해서 카페라떼에 시럽 한번 넣으니 진하고 고소하네요. 가성비 최고에요^^,간식 혼카페 가성비좋은,카페라떼,2023년 5월 15일,1
0,애크로매틱 커피 어린이대공원점,독산곰돌이,"건대 근처, 어린이 대공원 근처 캐주얼한 카페 입니다. 특히 수제로 만든 쿠키 종류와 직접 핸드메이드로 내린 아이스 아메리카노, 따뜻한 아메리카노의 산미가 깔끔했습니다. 추가로 1층과 2층으로 구성되어 있는 카페 자리는 정갈했으며 특히 2층은 통유리로 구성되어 있어 외부 경치를 즐기며 커피를 마실수 있는 좋은 분위기 였습니다. 카페 자리도 단석도 있으며 특히 길게 늘어선 카페 테이블 구조는 대학생들이 자주 이용하는 곳이라서 그런지 스터디 혹은 작업하기 좋은 환경으로 구성되어 있었습니다. 직원 분들도 전반적으로 친절하였으며, 화장실 구조도 깔끔하고 청결했습니다.",데이트 깔끔한,강배전 에스프레소 ‘비숲’ 아메리카노 어느푸른저녁 티그레 점보끼눌레,2월 18일,1
0,트웰브미닛,지융,빵 종류도 다양하고 컨테이너 식으로 돌아가는게 신기해용 커피도 맛있어요,혼카페 시끌벅적한,아이스아메리카노,2023년 9월 11일,1
1,트웰브미닛,eee,베이커리 종류가 다양하고 커피 맛도 맛있고 매장도 넓어서 좋아요,점심식사 혼카페 데이트 간식 캐주얼한 고급스러운,크루아상,2023년 9월 18일,1
0,베트남쌍둥이커피 건대본점,미니쪼,우연히 들어간곳인데 반미 . 커피 둘다 만족했습니다. 베트남분이 운영하는 찐 반미! 마싯어서 담에 또 방문해볼듯,차모임 이국적/이색적,연유 커피 계란반미,1월 23일,1
1,베트남쌍둥이커피 건대본점,망고빙수,코코넛스무디커피 맛있어요 코코넛도 달달하고 코코넛 과육이랑 건과일 올려줘서 씹는맛도있고 좋았어요 다른친구말로는 더위사냥맛! 망고스무디는 신기한게 홍시맛이났어요 달달한 과일맛!,차모임 데이트 이국적/이색적 예쁜,코코넛스무디커피 망고스무디,2023년 3월 20일,1
0,콩카페 서울건대점,euzz,"🍀한줄평 : 코코넛커피스무디는 필수, 신규 매장으로 깔끔  콩카페 코코넛커피스무디를 드디어 먹어보네요. 화장실도 깔끔하고 면봉이 구비되어있어서 좋았습니다.",간식 이국적/이색적 깔끔한,코코넛 스무디 커피(ICE),3월 5일,1
1,콩카페 서울건대점,루크,베트남 커피 처음 마셔보는데 맛있네요. 코코넛 연유커피는 약간 더위사냥 맛이나요,차모임 혼카페 캐주얼한 이국적/이색적,코코넛 연유커피(ICE),1월 22일,1
0,메가커피 건국대점,livefortooday,가성비 너무 좋고 맛있어서 더 좋습니다!! 메가커피 자주 가는데 매장도 깔끔하고 좋아요!!,혼카페 간식 가성비좋은,아메리카노,2022년 6월 9일,1
0,쥬씨 건대후문점,호리호리얍,망고파인 주스 주문했는데 미리 만들어두신 액체를 사용하시더라구요. 좀 더 신선했으면 좋았을거 같아요. 맛은 그럭저럭 보통이었어요.,간식,망고파인,2023년 12월 22일,1
