restaurant_id,address,name,opening_hours,phone,type,category,lat,lng,review_count,created_at,updated_at,summary
2504,서울 광진구 광나루로56길 63 프라임프라자상가 1층,만복국수집 강변역점,"['화 11:30 - 23:00 22:30 라스트오더', '수 11:30 - 23:00 22:30 라스트오더', '목 11:30 - 23:00 22:30 라스트오더', '금 11:30 - 23:00 22:30 라스트오더', '토 11:30 - 23:00 22:30 라스트오더', '일 11:30 - 23:00 22:30 라스트오더', '월 11:30 - 23:00 22:30 라스트오더']",0507-1384-6461,2,국수,,,,,,
2505,서울 광진구 아차산로 466 트리니티빌딩 7층,더466루프탑,"['화 18:00 - 24:00 23:00 라스트오더', '수 18:00 - 24:00 23:00 라스트오더', '목 17:00 - 24:00 23:00 라스트오더', '금 17:00 - 24:00 23:00 라스트오더', '토 17:00 - 24:00 23:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 18:00 - 24:00 23:00 라스트오더']",0507-1424-0470,2,바(BAR),,,,,,
2506,서울 광진구 구의강변로 52-1,인,"['화 17:00 - 24:00', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 24:00', '토 17:00 - 24:00', '일 정기휴무 (매주 일요일)', '월 17:00 - 24:00']",02-456-2526,2,이자카야,,,,,,
2507,서울 광진구 아차산로51길 91 1층,샾포차,"['화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 02:00', '토 16:00 - 02:00', '일 정기휴무 (매주 일요일)', '월 16:00 - 02:00']",070-4042-2427,2,포장마차,,,,,,
2508,서울 광진구 아차산로 431 강변sk뷰 102동 B106호,코이,"['화 17:30 - 01:00 00:00 라스트오더', '수 17:30 - 01:00 00:00 라스트오더', '목 17:30 - 01:00 00:00 라스트오더', '금 17:30 - 02:00 01:00 라스트오더', '토 17:30 - 02:00 01:00 라스트오더', '일 17:30 - 01:00 00:00 라스트오더', '월 17:30 - 01:00 00:00 라스트오더']",0507-1449-1210,2,이자카야,,,,,,
2509,서울 광진구 아차산로49길 22 1층,아쉬트리,"['화 11:30 - 23:00 22:30 라스트오더', '수 11:30 - 23:00 22:30 라스트오더', '목 11:30 - 23:00 22:30 라스트오더', '금 11:30 - 23:00 22:30 라스트오더', '토 14:30 - 23:00 22:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:30 - 23:00 22:30 라스트오더']",02-6339-4858,2,"맥주,호프",,,,,,
2510,서울 광진구 능동로44길 41 1층 우정,우정,"['화 18:30 - 23:00 22:25 라스트오더', '수(4/3) 휴무', '목 18:30 - 23:00 22:25 라스트오더', '금 18:30 - 23:00 22:25 라스트오더', '토 18:30 - 23:00 22:25 라스트오더', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)', '']",0507-1385-7544,2,"전통,민속주점",,,,,,
2511,서울 광진구 아차산로51길 35 2층,단비,"['화 19:00 - 07:00', '수 19:00 - 07:00', '목 19:00 - 07:00', '금 19:00 - 08:00', '토 19:00 - 08:00', '일 19:00 - 07:00', '월 19:00 - 07:00']",1833-8867,2,바(BAR),,,,,,
2512,서울 광진구 아차산로55길 26,키엔오,"['화 18:00 - 01:00', '수 18:00 - 01:00', '목 18:00 - 01:00', '금 18:00 - 01:00', '토 18:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:00']",02-2201-5222,2,이자카야,,,,,,
2513,서울 광진구 자양로5길 14 1층,위로,"['화 정기휴무 (매주 화요일)', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 18:00 - 02:00', '월 18:00 - 02:00']",0507-1345-1468,2,바(BAR),,,,,,
2514,서울 광진구 아차산로53길 10,생활맥주 구의역점,"['화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 02:00', '토 16:00 - 02:00', '일 정기휴무 (매주 일요일)', '월 16:00 - 02:00']",0507-1325-9849,2,"맥주,호프",,,,,,
2515,서울 광진구 자양로18길 25,청담이상 구의점,"['화 17:00 - 00:30', '수 17:00 - 00:30', '목 17:00 - 00:30', '금 17:00 - 01:30 16:00 - 17:00 브레이크타임', '토 17:00 - 01:30 16:00 - 17:00 브레이크타임', '일 17:00 - 00:30', '월 17:00 - 00:30']",02-3437-3332,2,이자카야,,,,,,
2516,서울 광진구 구의로 32-1 1층,안식,"['화 정기휴무 (매주 화요일)', '수 18:00 - 24:00', '목 18:00 - 24:00', '금 18:00 - 24:00', '토 17:00 - 24:00', '일 17:00 - 24:00', '월 18:00 - 24:00']",0507-1375-5853,2,와인,,,,,,
2517,서울 광진구 구의강변로 86 1층 103호,노가리,"['화 17:00 - 01:00', '수 17:00 - 01:00', '목 17:00 - 01:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00']",02-457-1676,2,"맥주,호프",,,,,,
2518,서울 광진구 자양로18길 25 1층,한신포차 구의역점,['매일 16:30 - 02:00 01:00 라스트오더'],02-454-0654,2,포장마차,,,,,,
2519,서울 광진구 자양로22길 18 1층,더케이브,['매일 19:00 - 04:00'],0507-1325-7751,2,바(BAR),,,,,,
2520,서울 광진구 자양로 235,심야식당7925,"['화 19:00 - 02:00 00:30 라스트오더', '수 19:00 - 02:00 00:30 라스트오더', '목 19:00 - 02:00 00:30 라스트오더', '금 19:00 - 02:00 00:30 라스트오더', '토 19:00 - 02:00 00:30 라스트오더', '일 19:00 - 02:00 00:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1373-3056,2,포장마차,,,,,,
2521,서울 광진구 광나루로40길 66 101호,블루펭귄,"['화 정기휴무 (매주 화요일)', '수 19:15 - 01:00 00:30 라스트오더', '목 19:15 - 01:00 00:30 라스트오더', '금 19:15 - 01:00 00:30 라스트오더', '토 19:15 - 01:00 00:30 라스트오더', '일 19:15 - 01:00 00:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1312-2837,2,바(BAR),,,,,,
2522,서울 광진구 자양로 165 송곡회관 1층,수내닭꼬치 구의점,"['화 15:00 - 01:00', '수 15:00 - 01:00', '목 15:00 - 01:00', '금 15:00 - 01:00', '토 15:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 15:00 - 01:00']",02-444-4480,2,"오뎅,꼬치",,,,,,
2523,서울 광진구 자양로 278 103호 쿠마이누,쿠마이누,['매일 17:00 - 02:00 01:10 라스트오더'],02-452-9426,2,이자카야,,,,,,
2524,서울 광진구 구의강변로 86 강변리치타워 1층,꼬지사께 구의점,"['화 16:30 - 02:00 00:30 라스트오더', '수 16:30 - 02:00 00:30 라스트오더', '목 16:30 - 02:00 00:30 라스트오더', '금 16:30 - 02:00 00:30 라스트오더', '토 16:30 - 02:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 16:30 - 02:00 00:30 라스트오더']",070-7724-5745,2,"오뎅,꼬치",,,,,,
2525,서울 광진구 자양로18길 56 1층 달밤포차,달밤포차,"['화 17:30 - 05:00', '수 17:30 - 05:00', '목 17:30 - 05:00', '금 17:30 - 05:00', '토 17:30 - 05:00', '일 17:30 - 05:00', '월 17:30 - 05:00']",02-447-4967,2,포장마차,,,,,,
2526,서울 광진구 자양로18길 32 구의동 1층 육회바른연어 구의역점,육회바른연어 구의역점,"['화 11:00 - 01:00', '수 11:00 - 01:00', '목 11:00 - 01:00', '금 11:00 - 01:00', '토 11:00 - 01:00', '일 11:00 - 24:00', '월 11:00 - 01:00']",02-457-8577,2,요리주점,,,,,,
2527,서울 광진구 아차산로 475 2층,펀비어킹 광진 구의광장점,['매일 17:00 - 03:00'],02-455-3800,2,"맥주,호프",,,,,,
2528,서울 광진구 용마산로 174 SK아파트상가 112호,이빠이하루,"['화 17:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 16:30 - 24:00 23:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1401-9613,2,이자카야,,,,,,
2529,서울 광진구 자양로18길 81,아벡데프리츠 서울구의점,['매일 18:00 - 02:00'],010-8448-4349,2,"맥주,호프",,,,,,
2530,서울 광진구 자양로18길 49 2층,김복남맥주 구의점,"['화 16:00 - 02:00 01:20 라스트오더', '수 16:00 - 02:00 01:20 라스트오더', '목 16:00 - 02:00 01:20 라스트오더', '금 16:00 - 02:00 01:20 라스트오더', '토 16:00 - 02:00 01:20 라스트오더', '일 16:00 - 02:00 01:20 라스트오더', '월 16:00 - 02:00 01:20 라스트오더']",0507-1365-0687,2,"맥주,호프",,,,,,
2531,서울 광진구 자양로 296,명태작업실,['매일 17:00 - 02:00'],0507-1316-1626,2,"맥주,호프",,,,,,
2532,서울 광진구 아차산로62길 8 1층 101호,피노버터,"['화(4/2) 17:00 - 22:30', '수 08:30 - 22:30 15:00 - 17:00 브레이크타임', '목 08:30 - 22:30 15:00 - 17:00 브레이크타임', '금 08:30 - 22:30 15:00 - 17:00 브레이크타임', '토 11:00 - 23:00', '일 정기휴무 (매주 일요일)', '월 08:30 - 22:30 15:00 - 17:00 브레이크타임']",0507-1367-2241,2,와인,,,,,,
2533,서울 광진구 용마산로 50,한남동그집 중곡점,['매일 16:00 - 04:00'],02-6465-1769,2,요리주점,,,,,,
2535,서울 광진구 자양로18길 16 2층,브롱스 구의점,['매일 17:00 - 23:50 23:20 라스트오더'],0507-1431-3903,2,"맥주,호프",,,,,,
2536,서울 광진구 아차산로51길 36-1 성지빌딩,좋은사람들,[],0507-1413-5220,2,요리주점,,,,,,
2537,서울 광진구 구의강변로 86 104호,매일더맥주 강변점,"['화 17:00 - 01:00', '수 17:00 - 01:00', '목 17:00 - 01:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 17:00 - 24:00', '월 정기휴무 (매주 월요일)']",02-456-4400,2,"맥주,호프",,,,,,
2538,서울 광진구 아차산로51길 61,조용한술집,"['화 18:00 - 03:00 02:15 라스트오더', '수 정기휴무 (매주 수요일)', '목 18:00 - 03:00 02:15 라스트오더', '금 18:00 - 03:00 02:15 라스트오더', '토 18:00 - 03:00 02:15 라스트오더', '일 18:00 - 03:00 02:15 라스트오더', '월 18:00 - 03:00 02:15 라스트오더']",02-6012-3763,2,요리주점,,,,,,
2539,서울 광진구 아차산로55길 11 1층,설맥 구의점,['매일 16:00 - 03:00'],0507-1327-9280,2,"맥주,호프",,,,,,
2541,서울 광진구 자양로18길 11 2층,작심가 구의역점,['매일 17:00 - 03:00'],0507-1370-8281,2,이자카야,,,,,,
2542,서울 광진구 광나루로36길 70 1층,나무아래호프,"['화 12:00 - 02:00', '수 12:00 - 02:00', '목 12:00 - 02:00', '금 12:00 - 02:00', '토 12:00 - 02:00', '일 12:00 - 02:00', '월 12:00 - 02:00']",02-458-4135,2,"맥주,호프",,,,,,
2543,서울 광진구 아차산로51길 10 1층,강변형제포차,"['화 17:00 - 01:30', '수 17:00 - 01:30', '목 17:00 - 01:30', '금 17:00 - 01:30', '토 17:00 - 01:30', '일 17:00 - 01:30', '월(4/8) 정기휴무 (매달 2, 4번째 월요일)', '매달 2, 4번째 월요일 정기 휴무']",0507-1406-3824,2,포장마차,,,,,,
2544,서울 광진구 천호대로129길 69 1층 아이야,아이야,"['화 15:00 - 04:00', '수 15:00 - 04:00', '목 15:00 - 04:00', '금 15:00 - 04:00', '토 15:00 - 04:00', '일 15:00 - 04:00', '월 정기휴무 (매주 월요일)']",02-456-5894,2,요리주점,,,,,,
2545,서울 광진구 자양로18길 6 1층,비어퀸,"['화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 02:00', '토 16:00 - 02:00', '일 17:00 - 02:00', '월 17:00 - 02:00']",02-457-5339,2,"맥주,호프",,,,,,
2546,서울 광진구 자양로45길 34,맥주아비 아차산점,[],02-495-2292,2,"맥주,호프",,,,,,
2547,서울 광진구 자양로 296 1층,전슐랭,"['화 15:00 - 01:00 00:00 라스트오더', '수 15:00 - 01:00 00:00 라스트오더', '목 15:00 - 01:00 00:00 라스트오더', '금 15:00 - 01:00 00:00 라스트오더', '토 13:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 15:00 - 01:00 00:00 라스트오더']",02-6956-0296,2,요리주점,,,,,,
2548,"서울 광진구 용마산로 174 상가동 1층 109호, 110호, 111호",크라운호프 서울중곡점,['매일 17:00 - 02:00 01:00 라스트오더'],0507-1387-5986,2,"맥주,호프",,,,,,
2549,서울 광진구 자양로 55 102동 101호,달빛맥주 자양하늘채점,['매일 17:00 - 02:00 01:30 라스트오더'],0507-1376-4117,2,"맥주,호프",,,,,,
2550,서울 광진구 자양로43길 47 2층,풍류,"['화 17:00 - 05:00 04:00 라스트오더', '수 17:00 - 05:00 04:00 라스트오더', '목 17:00 - 05:00 04:00 라스트오더', '금 17:00 - 05:00 04:00 라스트오더', '토 17:00 - 05:00 04:00 라스트오더', '일 17:00 - 05:00 04:00 라스트오더', '월 정기휴무 (매주 월요일)']",02-446-9333,2,이자카야,,,,,,
2551,서울 광진구 자양로22길 24 천서빌딩 1층 104호,올래포차,"['화 17:00 - 05:00', '수 17:00 - 05:00', '목 17:00 - 05:00', '금 17:00 - 05:00', '토 17:00 - 05:00', '일 17:00 - 02:00', '월 17:00 - 05:00']",0507-1344-9710,2,요리주점,,,,,,
2553,서울 광진구 능동로48가길 36,멕시칸비어패밀리,[],02-456-2216,2,"맥주,호프",,,,,,
2555,서울 광진구 자양로 309,카스광장,[],02-2244-3350,2,"맥주,호프",,,,,,
2557,서울 광진구 아차산로 473,가르텐비어 구의광장점,[],02-453-6007,2,"맥주,호프",,,,,,
2558,서울 광진구 자양로43길 8 1층,술통빠,"['화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:00 - 02:00', '월 정기휴무 (매주 월요일)']",010-9357-3899,2,요리주점,,,,,,
2559,"서울 광진구 긴고랑로 108 1층, 2층",비스트로오엘,"['화 11:30 - 01:00 15:00 - 18:00 브레이크타임 00:00 라스트오더', '수 11:30 - 01:00 15:00 - 18:00 브레이크타임 00:00 라스트오더', '목 11:30 - 01:00 15:00 - 18:00 브레이크타임 00:00 라스트오더', '금 11:30 - 01:00 15:00 - 18:00 브레이크타임 00:00 라스트오더', '토 11:30 - 01:00 15:00 - 17:00 브레이크타임 00:00 라스트오더', '일 11:30 - 01:00 15:00 - 17:00 브레이크타임 00:00 라스트오더', '월 11:30 - 01:00 15:00 - 18:00 브레이크타임 00:00 라스트오더']",0507-1419-1324,2,요리주점,,,,,,
2560,서울 광진구 천호대로127길 10 101호,역전할머니맥주 서울아차산점,"['화 16:00 - 02:00 01:00 라스트오더', '수 16:00 - 02:00 01:00 라스트오더', '목 16:00 - 02:00 01:00 라스트오더', '금 16:00 - 03:00 02:00 라스트오더', '토 16:00 - 03:00 02:00 라스트오더', '일 16:00 - 03:00 02:00 라스트오더', '월 16:00 - 02:00 01:00 라스트오더']",02-446-7771,2,"맥주,호프",,,,,,
2562,서울 광진구 아차산로 431 102동 B104호,9s쌩맥포차,['매일 17:00 - 04:00'],010-2520-2535,2,"맥주,호프",,,,,,
2563,서울 광진구 자양로43길 8,한잔애술,[],02-457-8982,2,"맥주,호프",,,,,,
2564,서울 광진구 영화사로 67 1층,더꼬치다 아차산점,['매일 13:00 - 02:00'],010-7551-4889,2,"오뎅,꼬치",,,,,,
2565,서울 광진구 긴고랑로 77 중곡역 2번부두,중곡역2번부두,"['화 17:00 - 03:00 02:00 라스트오더', '수 17:00 - 03:00 02:00 라스트오더', '목 17:00 - 03:00 02:00 라스트오더', '금 17:00 - 03:00 02:00 라스트오더', '토 17:00 - 03:00 02:00 라스트오더', '일 17:00 - 03:00 02:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1391-2635,2,"맥주,호프",,,,,,
2566,서울 광진구 자양로18길 53 2층,올레호프,['매일 14:00 - 03:00'],02-447-4077,2,"맥주,호프",,,,,,
2568,서울 광진구 천호대로 659,청학동 하이트마을 아차산점,[],02-458-4449,2,"맥주,호프",,,,,,
2569,서울 광진구 자양로5길 18,투다리 자양1호점,[],02-458-1134,2,"오뎅,꼬치",,,,,,
2570,서울 광진구 영화사로 38 1층 마우이,마우이,"['화 17:00 - 02:00 01:30 라스트오더', '수 17:00 - 02:00 01:30 라스트오더', '목 17:00 - 02:00 01:30 라스트오더', '금 17:00 - 02:00 01:30 라스트오더', '토 17:00 - 02:00 01:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 02:00 01:30 라스트오더']",0507-1323-9775,2,"맥주,호프",,,,,,
2574,서울 광진구 긴고랑로36길 5,빵구비어 중곡점,['매일 16:00 - 02:00'],010-6272-5538,2,"맥주,호프",,,,,,
2577,서울 광진구 긴고랑로 125,해프닝,[],,2,"맥주,호프",,,,,,
2578,서울 광진구 천호대로 635 백철빌딩,호그 아차산점,['매일 16:00 - 01:00'],02-457-7765,2,"맥주,호프",,,,,,
2580,서울 광진구 광나루로 532,이츠민,['매일 18:00 - 05:00'],0507-1315-8683,2,이자카야,,,,,,
2583,서울 광진구 긴고랑로26길 7-26,왕노가리호프 중곡점,"['화 18:00 - 01:30', '수 18:00 - 01:30', '목 18:00 - 01:30', '금 18:00 - 01:30', '토 18:00 - 01:30', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:30']",0507-1353-1262,2,"맥주,호프",,,,,,
2584,서울 광진구 자양로 284,으뜸호프,[],,2,"맥주,호프",,,,,,
2588,서울 광진구 자양로18길 56,우리랑먹거리호프,[],,2,"맥주,호프",,,,,,
2589,서울 광진구 자양로 237-1,가고싶은포차와호프,[],,2,포장마차,,,,,,
2590,서울 광진구 자양로 291-1,엔조이락 구의본점,[],,2,"맥주,호프",,,,,,
2593,서울 광진구 천호대로127길 16 1층 104호,길동역가맥 아차산점,[],0507-1346-0132,2,"맥주,호프",,,,,,
2598,서울 광진구 자양로50길 6,왕십리포차,[],,2,포장마차,,,,,,
2604,서울 광진구 용마산로6길 7,또모꼬,[],,2,"맥주,호프",,,,,,
2607,서울 광진구 영화사로 48-1,먹태&노가리,[],02-456-2479,2,"맥주,호프",,,,,,
2608,서울 광진구 구의로 4,구의포차,[],,2,포장마차,,,,,,
2609,서울 광진구 광나루로 550 4층,미나네호프집,[],02-444-5688,2,"맥주,호프",,,,,,
2611,서울 광진구 자양로18길 39,에스바,[],,2,바(BAR),,,,,,
2614,서울 광진구 아차산로51길 61,도망가지마호프,[],,2,"맥주,호프",,,,,,
2618,서울 광진구 영화사로13길 4,동네포차,[],,2,포장마차,,,,,,
2634,서울 광진구 아차산로 387 1층 102호 고기는 구이역,고기는 구이역,['매일 11:30 - 23:00'],0507-1392-9908,2,"육류,고기요리",,,,,,
2635,서울 광진구 아차산로 387-5 1층,맏뜻,"['화 12:00 - 23:00 14:30 - 17:30 브레이크타임', '수 12:00 - 23:00 14:30 - 17:30 브레이크타임', '목 12:00 - 23:00 14:30 - 17:30 브레이크타임', '금 12:00 - 23:00 14:30 - 17:30 브레이크타임', '토 12:00 - 23:00 14:30 - 17:00 브레이크타임', '일 12:00 - 23:00 14:30 - 17:00 브레이크타임', '월 정기휴무 (매주 월요일)']",0507-1309-6359,2,한식,,,,,,
2636,서울 광진구 아차산로49길 28-6 1층 101호,녹번꼼장어 구의역점,"['화 16:00 - 02:00 00:30 라스트오더', '수 16:00 - 02:00 00:30 라스트오더', '목 16:00 - 02:00 00:30 라스트오더', '금 16:00 - 02:00 00:30 라스트오더', '토 16:00 - 02:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 16:00 - 02:00 00:30 라스트오더']",0507-1329-7806,2,"장어,먹장어요리",,,,,,
2637,서울 광진구 구의강변로7길 3 윤성빌,곱창이야기 강변점,"['화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 17:00 - 24:00 23:00 라스트오더', '월 17:00 - 01:00 00:00 라스트오더']",02-6447-1119,2,"곱창,막창,양",,,,,,
2638,"서울 광진구 자양로22길 25 1층, 2층",시치린,"['화 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '수 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '목 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '금 12:00 - 02:00 14:00 - 16:00 브레이크타임 01:00 라스트오더', '토 16:00 - 02:00 01:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 12:00 - 24:00 14:00 - 16:00 브레이크타임 23:00 라스트오더', '생방송투데이 3252회, 23.03.15. 2023년 3월 15일  소고기', '']",0507-1356-3272,2,소고기구이,,,,,,
2644,"서울 광진구 군자로 14-1 1층, 2층",장미술상 외갓집 건대점,['매일 17:00 - 01:30 00:30 라스트오더'],0507-1314-5903,2,요리주점,,,,,,
2648,서울 광진구 능동로31길 14 1층 만게츠,만게츠,"['월 17:30 - 02:00', '화 17:30 - 02:00', '수 17:30 - 02:00', '목 17:30 - 02:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:00 - 02:00']",0507-1330-8885,2,이자카야,,,,,,
2655,서울 광진구 능동로 315 2층,밥술집 열이네,"['화 17:30 - 01:00 00:00 라스트오더', '수 17:30 - 01:00 00:00 라스트오더', '목 17:30 - 01:00 00:00 라스트오더', '금 17:30 - 02:00 01:00 라스트오더', '토 17:30 - 02:00 01:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)']",0507-1309-2955,2,요리주점,,,,,,
2656,서울 광진구 아차산로31길 37 1층,김창훈주막,['매일 17:00 - 03:00'],0507-1332-2084,2,요리주점,,,,,,
2657,서울 광진구 천호대로109길 7 1층 101호,도르리,"['화 18:20 - 00:20', '수 17:30 - 01:00', '목 17:30 - 01:00', '금 17:30 - 02:00', '토 17:00 - 02:00', '일 17:00 - 01:00', '월 17:30 - 01:00']",0507-1415-1059,2,요리주점,,,,,,
2658,서울 광진구 동일로22길 107 지하1층,심야술집 만원의행복,"['월 17:00 - 04:00', '화 17:00 - 04:00', '수 17:00 - 04:00', '목 17:00 - 04:00', '금 16:30 - 05:00', '토 16:30 - 05:00', '일 17:00 - 04:00']",0507-1347-7298,2,요리주점,,,,,,
2659,서울 광진구 동일로22길 117-23 지하 1층,서울낙업,"['화 정기휴무 (매주 화요일)', '수 16:00 - 01:00 00:00 라스트오더', '목 16:00 - 01:00 00:00 라스트오더', '금 16:00 - 01:00 00:00 라스트오더', '토 13:00 - 01:00 00:00 라스트오더', '일 13:00 - 01:00 00:00 라스트오더', '월 16:00 - 01:00 00:00 라스트오더']",0507-1385-0071,2,이자카야,,,,,,
2660,서울 광진구 아차산로33길 49 1층(화양동),알콜스낵,"['월 17:00 - 04:00', '화 17:00 - 04:00', '수 17:00 - 04:00', '목 17:00 - 04:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 04:00']",0507-1401-6211,2,요리주점,,,,,,
2661,서울 광진구 면목로 29 1층 몽아,몽아,"['월 18:00 - 02:00 01:00 라스트오더', '화 18:00 - 02:00 01:00 라스트오더', '수 18:00 - 02:00 01:00 라스트오더', '목 18:00 - 02:00 01:00 라스트오더', '금 18:00 - 02:00 01:00 라스트오더', '토 18:00 - 02:00 01:00 라스트오더', '일(4/7) 휴무', '']",0507-1353-2489,2,요리주점,,,,,,
2662,서울 광진구 능동로19길 57 2층,시멘트서울,['매일 18:00 - 06:00 05:00 라스트오더'],010-2728-1952,2,요리주점,,,,,,
2663,서울 광진구 동일로22길 105 2층,하노이맥주밤거리 건대점,"['월 17:00 - 05:00', '화 17:00 - 05:00', '수 17:00 - 05:00', '목 17:00 - 05:00', '금 17:00 - 05:00', '토 17:00 - 05:00', '일 15:00 - 05:00']",0507-1336-0022,2,요리주점,,,,,,
2664,서울 광진구 능동로13길 36 2층,리파인 건대점,"['화 17:00 - 01:00 00:10 라스트오더', '수 17:00 - 01:00 00:10 라스트오더', '목 17:00 - 01:00 00:10 라스트오더', '금 17:00 - 01:00 00:10 라스트오더', '토 17:00 - 01:00 00:10 라스트오더', '일 17:00 - 01:00 00:10 라스트오더', '월 17:00 - 01:00 00:10 라스트오더', '04/11 휴무']",0507-1440-4865,2,요리주점,,,,,,
2665,서울 광진구 천호대로 573 1층 오사사오뎅바,오사사오뎅바,['매일 17:00 - 02:00 01:00 라스트오더'],0507-1372-9937,2,이자카야,,,,,,
2666,서울 광진구 능동로 327-1 1층 피읖,피읖 제페니즈다이닝,"['화 18:00 - 01:00', '수 18:00 - 01:00', '목 18:00 - 01:00', '금 18:00 - 01:00', '토 18:00 - 01:00', '일 정기휴무 (매주 일요일)', '월 18:00 - 01:00']",0507-1348-2489,2,요리주점,,,,,,
2667,서울 광진구 아차산로33길 35 1층,엘루이피자,"['월 17:00 - 02:00', '화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 04:00', '토 16:00 - 04:00', '일 16:00 - 02:00']",0507-1309-1365,2,"맥주,호프",,,,,,
2668,서울 광진구 아차산로33길 44 1층,도시맥주 건대점,"['월 17:00 - 03:00 02:30 라스트오더', '화 17:00 - 03:00 02:30 라스트오더', '수 17:00 - 03:00 02:30 라스트오더', '목 17:00 - 03:00 02:30 라스트오더', '금 17:00 - 05:00 04:30 라스트오더', '토 17:00 - 05:00 04:30 라스트오더', '일 17:00 - 03:00 02:30 라스트오더']",0507-1445-7074,2,"맥주,호프",,,,,,
2673,서울 광진구 긴고랑로 58,후타리 본점,['매일 17:00 - 03:00'],0507-1318-6872,2,이자카야,,,,,,
2674,서울 광진구 군자로 29 1층 중간자리,한사바리,"['화 17:00 - 24:00 23:00 라스트오더', '수 17:00 - 24:00 23:00 라스트오더', '목 17:00 - 24:00 23:00 라스트오더', '금 17:00 - 01:00 00:00 라스트오더', '토 17:00 - 01:00 00:00 라스트오더', '일 18:00 - 24:00 23:00 라스트오더', '월 18:00 - 24:00 23:00 라스트오더']",010-2113-3977,2,요리주점,,,,,,
2679,서울 광진구 아차산로33길 21-5 1층~3층,쿠마상회,"['월 17:30 - 02:00', '화 17:30 - 03:00', '수 17:30 - 03:00', '목 17:30 - 03:00', '금 17:30 - 04:00', '토 17:30 - 04:00', '일 17:30 - 02:00']",0507-1367-9513,2,이자카야,,,,,,
2680,서울 광진구 능동로36길 29,전봇대포장마차,['매일 17:00 - 03:00 02:00 라스트오더'],02-453-2547,2,포장마차,,,,,,
2681,"서울 광진구 아차산로31길 17 두남 오뎅바 1,2층",두남,"['월 17:30 - 02:00 01:00 라스트오더', '화 17:30 - 02:00 01:00 라스트오더', '수 17:30 - 02:00 01:00 라스트오더', '목 17:30 - 02:00 01:00 라스트오더', '금 16:30 - 03:00 02:00 라스트오더', '토 16:30 - 03:00 02:00 라스트오더', '일 17:30 - 02:00 01:00 라스트오더']",0507-1337-9989,2,이자카야,,,,,,
2682,서울 광진구 천호대로104길 42-1 1층,우기,"['화 18:00 - 01:00 00:00 라스트오더', '수 18:00 - 01:00 00:00 라스트오더', '목 18:00 - 01:00 00:00 라스트오더', '금 18:00 - 01:00 00:00 라스트오더', '토 18:00 - 01:00 00:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)']",0507-1438-2347,2,요리주점,,,,,,
